"RecordCategory","RecordSubCategory","StartDate","FinishDate","Details"
"Feeding","Bottle","03-Jul-2019 11:10 AM","03-Jul-2019 11:20 AM","110ml, breast milk"
"Feeding","Bottle","03-Jul-2019 7:35 AM","03-Jul-2019 7:50 AM","120ml, breast milk"
"Feeding","Bottle","02-Jul-2019 11:30 PM","02-Jul-2019 11:45 PM","95ml, breast milk"
"Feeding","Bottle","02-Jul-2019 10:25 PM","02-Jul-2019 10:41 PM","130ml, breast milk"
"Feeding","Bottle","02-Jul-2019 6:30 PM","02-Jul-2019 6:40 PM","120ml, breast milk"
"Feeding","Bottle","02-Jul-2019 2:15 PM","02-Jul-2019 2:30 PM","120ml, breast milk"
"Feeding","Bottle","02-Jul-2019 11:15 AM","02-Jul-2019 11:26 AM","80ml, breast milk"
"Feeding","Bottle","02-Jul-2019 8:10 AM","02-Jul-2019 8:22 AM","110ml, breast milk"
"Feeding","Bottle","01-Jul-2019 10:20 PM","01-Jul-2019 10:35 PM","80ml, breast milk"
"Feeding","Bottle","01-Jul-2019 8:55 PM","01-Jul-2019 9:10 PM","120ml, breast milk"
"Feeding","Bottle","01-Jul-2019 3:29 PM","01-Jul-2019 3:47 PM","130ml, breast milk"
"Feeding","Bottle","01-Jul-2019 1:50 PM","01-Jul-2019 2:17 PM","75ml, breast milk"
"Feeding","Bottle","01-Jul-2019 11:35 AM","01-Jul-2019 11:55 AM","140ml, breast milk"
"Feeding","Bottle","01-Jul-2019 7:05 AM","01-Jul-2019 7:18 AM","140ml, breast milk"
"Feeding","Bottle","30-Jun-2019 11:30 PM","30-Jun-2019 11:54 PM","90ml, breast milk"
"Feeding","Bottle","30-Jun-2019 9:30 PM","30-Jun-2019 9:45 PM","110ml, breast milk"
"Feeding","Bottle","30-Jun-2019 6:43 PM","30-Jun-2019 6:51 PM","120ml, breast milk"
"Feeding","Bottle","30-Jun-2019 3:00 PM","30-Jun-2019 3:15 PM","110ml, breast milk"
"Feeding","Bottle","30-Jun-2019 11:30 AM","30-Jun-2019 12:10 PM","140ml, breast milk"
"Feeding","Bottle","30-Jun-2019 6:55 AM","30-Jun-2019 7:16 AM","140ml, breast milk"
"Feeding","Bottle","29-Jun-2019 11:30 PM","29-Jun-2019 11:48 PM","135ml, breast milk"
"Feeding","Bottle","29-Jun-2019 9:00 PM","29-Jun-2019 9:14 PM","120ml, breast milk"
"Feeding","Bottle","29-Jun-2019 6:00 PM","29-Jun-2019 6:17 PM","120ml, breast milk"
"Feeding","Bottle","29-Jun-2019 3:15 PM","29-Jun-2019 3:30 PM","120ml, breast milk"
"Feeding","Bottle","29-Jun-2019 12:00 PM","29-Jun-2019 12:20 PM","125ml, breast milk"
"Feeding","Bottle","29-Jun-2019 7:00 AM","29-Jun-2019 7:17 AM","120ml, breast milk"
"Feeding","Bottle","28-Jun-2019 11:00 PM","28-Jun-2019 11:17 PM","90ml, breast milk"
"Feeding","Bottle","28-Jun-2019 8:15 PM","28-Jun-2019 8:35 PM","120ml, breast milk"
"Feeding","Bottle","28-Jun-2019 5:30 PM","28-Jun-2019 5:47 PM","150ml, breast milk"
"Feeding","Bottle","28-Jun-2019 12:15 PM","28-Jun-2019 12:30 PM","120ml, breast milk"
"Feeding","Left Breast","28-Jun-2019 12:00 PM","28-Jun-2019 12:15 PM",""
"Feeding","Bottle","28-Jun-2019 7:30 AM","28-Jun-2019 7:46 AM","120ml, breast milk"
"Feeding","Bottle","28-Jun-2019 12:25 AM","28-Jun-2019 12:49 AM","150ml, breast milk"
"Feeding","Bottle","27-Jun-2019 10:30 PM","27-Jun-2019 10:45 PM","30ml, breast milk"
"Feeding","Bottle","27-Jun-2019 7:30 PM","27-Jun-2019 7:45 PM","75ml, breast milk"
"Feeding","Bottle","27-Jun-2019 5:30 PM","27-Jun-2019 5:45 PM","60ml, breast milk"
"Feeding","Bottle","27-Jun-2019 12:30 PM","27-Jun-2019 12:45 PM","115ml, breast milk"
"Feeding","Bottle","27-Jun-2019 8:30 AM","27-Jun-2019 8:58 AM","135ml, breast milk"
"Feeding","Right Breast","27-Jun-2019 8:10 AM","27-Jun-2019 8:25 AM",""
"Feeding","Bottle","27-Jun-2019 12:20 AM","27-Jun-2019 12:34 AM","60ml, breast milk"
"Feeding","Bottle","26-Jun-2019 7:30 PM","26-Jun-2019 8:00 PM","115ml, breast milk"
"Feeding","Bottle","26-Jun-2019 5:01 PM","26-Jun-2019 5:38 PM","140ml, breast milk"
"Feeding","Bottle","26-Jun-2019 1:30 PM","26-Jun-2019 1:45 PM","120ml, breast milk"
"Feeding","Bottle","26-Jun-2019 12:05 PM","26-Jun-2019 12:25 PM","95ml, breast milk"
"Feeding","Bottle","26-Jun-2019 8:09 AM","26-Jun-2019 8:30 AM","115ml, breast milk"
"Feeding","Bottle","26-Jun-2019 3:00 AM","26-Jun-2019 3:19 AM","120ml, breast milk"
"Feeding","Bottle","25-Jun-2019 8:16 PM","25-Jun-2019 8:36 PM","150ml, breast milk"
"Feeding","Bottle","25-Jun-2019 3:30 PM","25-Jun-2019 3:50 PM","100ml, breast milk"
"Feeding","Bottle","25-Jun-2019 12:10 PM","25-Jun-2019 12:30 PM","90ml, breast milk"
"Feeding","Bottle","25-Jun-2019 7:50 AM","25-Jun-2019 8:00 AM","30ml, breast milk"
"Feeding","Right Breast","25-Jun-2019 6:30 AM","25-Jun-2019 7:00 AM",""
"Feeding","Bottle","24-Jun-2019 11:25 PM","24-Jun-2019 11:42 PM","130ml, breast milk"
"Feeding","Bottle","24-Jun-2019 7:50 PM","24-Jun-2019 8:06 PM","140ml, breast milk"
"Feeding","Bottle","24-Jun-2019 3:10 PM","24-Jun-2019 3:28 PM","120ml, breast milk"
"Feeding","Bottle","24-Jun-2019 12:30 PM","24-Jun-2019 1:05 PM","70ml, breast milk"
"Feeding","Bottle","24-Jun-2019 7:15 AM","24-Jun-2019 7:50 AM","140ml, breast milk"
"Feeding","Bottle","23-Jun-2019 11:00 PM","23-Jun-2019 11:06 PM","50ml, breast milk"
"Feeding","Bottle","23-Jun-2019 10:35 PM","23-Jun-2019 10:59 PM","100ml, breast milk"
"Feeding","Left Breast","23-Jun-2019 10:10 PM","23-Jun-2019 10:21 PM",""
"Feeding","Bottle","23-Jun-2019 6:45 PM","23-Jun-2019 7:00 PM","120ml, breast milk"
"Feeding","Bottle","23-Jun-2019 2:35 PM","23-Jun-2019 2:44 PM","55ml, breast milk"
"Feeding","Bottle","23-Jun-2019 12:55 PM","23-Jun-2019 1:18 PM","80ml, breast milk"
"Feeding","Bottle","23-Jun-2019 6:55 AM","23-Jun-2019 7:15 AM","140ml, breast milk"
"Feeding","Bottle","22-Jun-2019 11:30 PM","22-Jun-2019 11:55 PM","160ml, breast milk"
"Feeding","Bottle","22-Jun-2019 7:38 PM","22-Jun-2019 7:58 PM","150ml, breast milk"
"Feeding","Bottle","22-Jun-2019 4:00 PM","22-Jun-2019 4:16 PM","120ml, breast milk"
"Feeding","Bottle","22-Jun-2019 11:45 AM","22-Jun-2019 12:06 PM","120ml, breast milk"
"Feeding","Bottle","22-Jun-2019 8:18 AM","22-Jun-2019 8:31 AM","150ml, breast milk"
"Feeding","Bottle","22-Jun-2019 4:25 AM","22-Jun-2019 4:41 AM","150ml, breast milk"
"Feeding","Bottle","21-Jun-2019 9:51 PM","21-Jun-2019 10:05 PM","45ml, breast milk"
"Feeding","Bottle","21-Jun-2019 8:00 PM","21-Jun-2019 8:31 PM","100ml, breast milk"
"Feeding","Right Breast","21-Jun-2019 7:45 PM","21-Jun-2019 7:55 PM",""
"Feeding","Left Breast","21-Jun-2019 7:30 PM","21-Jun-2019 7:40 PM",""
"Feeding","Bottle","21-Jun-2019 5:30 PM","21-Jun-2019 5:53 PM","80ml, breast milk"
"Feeding","Bottle","21-Jun-2019 1:30 PM","21-Jun-2019 1:54 PM","105ml, breast milk"
"Feeding","Bottle","21-Jun-2019 9:35 AM","21-Jun-2019 10:01 AM","120ml, breast milk"
"Feeding","Bottle","21-Jun-2019 3:41 AM","21-Jun-2019 3:58 AM","150ml, breast milk"
"Feeding","Bottle","20-Jun-2019 11:00 PM","20-Jun-2019 11:20 PM","110ml, breast milk"
"Feeding","Bottle","20-Jun-2019 9:30 PM","20-Jun-2019 9:45 PM","60ml, breast milk"
"Feeding","Left Breast","20-Jun-2019 9:15 PM","20-Jun-2019 9:30 PM",""
"Feeding","Right Breast","20-Jun-2019 9:00 PM","20-Jun-2019 9:15 PM",""
"Feeding","Bottle","20-Jun-2019 5:39 PM","20-Jun-2019 5:57 PM","145ml, breast milk"
"Feeding","Bottle","20-Jun-2019 1:13 PM","20-Jun-2019 1:27 PM","125ml, breast milk"
"Feeding","Bottle","20-Jun-2019 7:56 AM","20-Jun-2019 8:11 AM","150ml, breast milk"
"Feeding","Right Breast","19-Jun-2019 8:32 PM","19-Jun-2019 8:42 PM",""
"Feeding","Left Breast","19-Jun-2019 8:22 PM","19-Jun-2019 8:32 PM",""
"Feeding","Bottle","19-Jun-2019 8:05 PM","19-Jun-2019 8:22 PM","50ml, breast milk"
"Feeding","Bottle","19-Jun-2019 4:22 PM","19-Jun-2019 4:38 PM","140ml, breast milk"
"Feeding","Bottle","19-Jun-2019 12:48 PM","19-Jun-2019 1:02 PM","135ml, breast milk"
"Feeding","Bottle","19-Jun-2019 6:37 AM","19-Jun-2019 6:54 AM","150ml, breast milk"
"Feeding","Bottle","18-Jun-2019 9:00 PM","18-Jun-2019 9:13 PM","30ml, breast milk"
"Feeding","Bottle","18-Jun-2019 8:35 PM","18-Jun-2019 8:57 PM","120ml, breast milk"
"Feeding","Bottle","18-Jun-2019 4:52 PM","18-Jun-2019 5:12 PM","150ml, breast milk"
"Feeding","Bottle","18-Jun-2019 11:48 AM","18-Jun-2019 12:06 PM","150ml, breast milk"
"Feeding","Bottle","18-Jun-2019 6:47 AM","18-Jun-2019 7:06 AM","120ml, breast milk"
"Growth","Weight","17-Jun-2019 2:35 AM","17-Jun-2019 2:35 AM","5.5kg"
"Growth","Weight","30-May-2019 12:40 AM","30-May-2019 12:40 AM","4.96kg"
"Feeding","Left Breast","21-May-2019 10:50 PM","21-May-2019 11:25 PM",""
"Growth","Height","14-May-2019 3:08 AM","14-May-2019 3:08 AM","52.2cm"
"Growth","Head","14-May-2019 3:07 AM","14-May-2019 3:07 AM","36.6cm"
"Growth","Weight","14-May-2019 3:07 AM","14-May-2019 3:07 AM","4.5kg"
"Feeding","Right Breast","12-May-2019 2:00 PM","12-May-2019 2:30 PM",""
"Feeding","Left Breast","12-May-2019 8:30 AM","12-May-2019 9:00 AM",""
"Feeding","Bottle","12-May-2019 3:40 AM","12-May-2019 4:00 AM","40ml, breast milk"
"Feeding","Left Breast","12-May-2019 3:15 AM","12-May-2019 3:40 AM",""
"Growth","Height","23-Apr-2019 3:06 AM","23-Apr-2019 3:06 AM","49.5cm"
"Growth","Head","23-Apr-2019 3:05 AM","23-Apr-2019 3:05 AM","35cm"
"Growth","Weight","23-Apr-2019 3:05 AM","23-Apr-2019 3:05 AM","3.54kg"
"Growth","Head","22-Apr-2019 3:04 AM","22-Apr-2019 3:04 AM","33.5cm"
"Growth","Height","22-Apr-2019 3:03 AM","22-Apr-2019 3:03 AM","48.3cm"
"Growth","Weight","22-Apr-2019 3:02 AM","22-Apr-2019 3:02 AM","3.5kg"
"Feeding","Bottle","17-Apr-2019 8:25 AM","17-Apr-2019 8:35 AM","60ml, breast milk"
"Feeding","Left Breast","17-Apr-2019 8:05 AM","17-Apr-2019 8:25 AM",""
"Feeding","Right Breast","17-Apr-2019 7:45 AM","17-Apr-2019 8:05 AM",""
"Growth","Height","16-Apr-2019 3:00 AM","16-Apr-2019 3:00 AM","49.5cm"
"Growth","Weight","16-Apr-2019 3:00 AM","16-Apr-2019 3:00 AM","3.26kg"
"Pumping","Pump both","15-Apr-2019 6:40 PM","15-Apr-2019 6:40 PM","150ml"
"Growth","Head","15-Apr-2019 11:34 AM","15-Apr-2019 11:34 AM","34cm"
"Growth","Height","15-Apr-2019 11:33 AM","15-Apr-2019 11:33 AM","48.7cm"
"Growth","Weight","15-Apr-2019 11:33 AM","15-Apr-2019 11:33 AM","3.21kg"
"Pumping","Pump both","15-Apr-2019 9:30 AM","15-Apr-2019 10:00 AM","150ml"
"Pumping","Pump right","14-Apr-2019 1:10 AM","14-Apr-2019 1:30 AM","50ml"
"Pumping","Pump left","14-Apr-2019 12:50 AM","14-Apr-2019 1:10 AM","56ml"
"Feeding","Bottle","14-Apr-2019 12:45 AM","14-Apr-2019 1:05 AM","80ml, breast milk"
"Feeding","Bottle","13-Apr-2019 10:30 PM","13-Apr-2019 10:50 PM","80ml, breast milk"
"Feeding","Bottle","13-Apr-2019 7:30 PM","13-Apr-2019 7:55 PM","75ml, breast milk"
"Feeding","Bottle","13-Apr-2019 5:00 PM","13-Apr-2019 5:00 PM","70ml, breast milk"
"Feeding","Bottle","12-Apr-2019 3:00 PM","12-Apr-2019 3:25 PM","45ml, breast milk"
"Feeding","Left Breast","12-Apr-2019 2:10 PM","12-Apr-2019 2:40 PM",""
"Feeding","Bottle","12-Apr-2019 12:45 PM","12-Apr-2019 1:15 PM","45ml, breast milk"
"Feeding","Left Breast","12-Apr-2019 12:03 PM","12-Apr-2019 12:30 PM",""
"Feeding","Right Breast","12-Apr-2019 11:45 AM","12-Apr-2019 12:03 PM",""
"Feeding","Bottle","12-Apr-2019 8:00 AM","12-Apr-2019 8:30 AM","65ml, breast milk"
"Feeding","Bottle","12-Apr-2019 6:06 AM","12-Apr-2019 6:28 AM","45ml, breast milk"
"Feeding","Left Breast","12-Apr-2019 5:32 AM","12-Apr-2019 6:06 AM",""
"Feeding","Bottle","12-Apr-2019 1:30 AM","12-Apr-2019 2:15 AM","60ml, breast milk, 15+15+30"
"Feeding","Left Breast","12-Apr-2019 1:20 AM","12-Apr-2019 1:30 AM",""
"Feeding","Right Breast","12-Apr-2019 1:00 AM","12-Apr-2019 1:20 AM",""
"Feeding","Bottle","11-Apr-2019 10:30 PM","11-Apr-2019 10:50 PM","55ml, breast milk"
"Feeding","Bottle","11-Apr-2019 9:35 PM","11-Apr-2019 9:49 PM","15ml, breast milk"
"Feeding","Right Breast","11-Apr-2019 9:00 PM","11-Apr-2019 9:25 PM",""
"Feeding","Bottle","11-Apr-2019 6:30 PM","11-Apr-2019 6:50 PM","65ml, breast milk"
"Feeding","Bottle","11-Apr-2019 3:30 PM","11-Apr-2019 3:50 PM","30ml, breast milk"
"Feeding","Left Breast","11-Apr-2019 3:00 PM","11-Apr-2019 3:30 PM",""
"Growth","Weight","11-Apr-2019 10:44 AM","11-Apr-2019 10:44 AM","2.93kg"
"Growth","Height","10-Apr-2019 9:44 AM","10-Apr-2019 9:44 AM","48.8cm"
"Growth","Head","10-Apr-2019 9:44 AM","10-Apr-2019 9:44 AM","33.7cm"
"Growth","Weight","10-Apr-2019 9:43 AM","10-Apr-2019 9:43 AM","2.93kg"
"Growth","Weight","09-Apr-2019 7:03 PM","09-Apr-2019 7:03 PM","2.79kg"
"Feeding","Left Breast","09-Apr-2019 1:55 PM","09-Apr-2019 2:05 PM",""
"Feeding","Right Breast","08-Apr-2019 2:30 PM","08-Apr-2019 2:33 PM",""
"Growth","Weight","08-Apr-2019 11:51 AM","08-Apr-2019 11:51 AM","2.79kg"
"Feeding","Bottle","07-Apr-2019 6:05 PM","07-Apr-2019 6:30 PM","60ml, breast milk"
"Feeding","Right Breast","07-Apr-2019 5:30 PM","07-Apr-2019 5:38 PM",""
"Growth","Height","07-Apr-2019 11:52 AM","07-Apr-2019 11:52 AM","48cm"
"Growth","Head","07-Apr-2019 11:52 AM","07-Apr-2019 11:52 AM","33cm"
"Growth","Weight","07-Apr-2019 11:51 AM","07-Apr-2019 11:51 AM","2.72kg"
"Growth","Weight","06-Apr-2019 11:51 AM","06-Apr-2019 11:51 AM","2.66kg"
"Growth","Weight","05-Apr-2019 11:16 AM","05-Apr-2019 11:16 AM","2.57kg"
"Growth","Weight","04-Apr-2019 11:51 AM","04-Apr-2019 11:51 AM","2.56kg"
"Growth","Head","03-Apr-2019 4:37 PM","03-Apr-2019 4:37 PM","32cm"
"Growth","Weight","03-Apr-2019 3:46 PM","03-Apr-2019 3:46 PM","2.53kg"
"Feeding","Left Breast","03-Apr-2019 2:45 PM","03-Apr-2019 3:01 PM",""
"Growth","Weight","02-Apr-2019 4:33 PM","02-Apr-2019 4:33 PM","2.53kg"
"Growth","Weight","01-Apr-2019 4:37 PM","01-Apr-2019 4:37 PM","2.49kg"
"Growth","Weight","31-Mar-2019 4:40 PM","31-Mar-2019 4:40 PM","2.44kg"
"Growth","Height","31-Mar-2019 4:37 PM","31-Mar-2019 4:37 PM","46.7cm"
"Growth","Weight","30-Mar-2019 6:33 PM","30-Mar-2019 6:33 PM","2.43kg"
"Feeding","Right Breast","30-Mar-2019 11:40 AM","30-Mar-2019 11:43 AM",""
"Growth","Weight","29-Mar-2019 1:24 PM","29-Mar-2019 1:24 PM","2.36kg"
"Feeding","Left Breast","29-Mar-2019 11:38 AM","29-Mar-2019 11:46 AM",""
"Feeding","Left Breast","28-Mar-2019 2:45 PM","28-Mar-2019 2:47 PM",""
"Growth","Weight","28-Mar-2019 1:24 PM","28-Mar-2019 1:24 PM","2.35kg"
"Growth","Weight","27-Mar-2019 1:24 PM","27-Mar-2019 1:24 PM","2.24kg"
"Feeding","Left Breast","26-Mar-2019 3:00 PM","26-Mar-2019 3:10 PM",""
"Growth","Weight","26-Mar-2019 1:24 PM","26-Mar-2019 1:24 PM","2.23kg"
"Pumping","Pump right","25-Mar-2019 3:12 PM","25-Mar-2019 3:24 PM","28ml"
"Pumping","Pump left","25-Mar-2019 3:00 PM","25-Mar-2019 3:12 PM","12ml"
"Feeding","Left Breast","25-Mar-2019 2:45 PM","25-Mar-2019 2:59 PM",""
"Pumping","Pump both","25-Mar-2019 2:30 PM","25-Mar-2019 2:35 PM","58ml"
"Growth","Weight","25-Mar-2019 12:03 PM","25-Mar-2019 12:03 PM","2.19kg"
"Growth","Height","24-Mar-2019 1:21 PM","24-Mar-2019 1:21 PM","46cm"
"Growth","Head","24-Mar-2019 1:20 PM","24-Mar-2019 1:20 PM","32cm"
"Growth","Weight","24-Mar-2019 12:02 PM","24-Mar-2019 12:02 PM","2.19kg"
"Growth","Weight","23-Mar-2019 12:02 PM","23-Mar-2019 12:02 PM","2.17kg"
"Growth","Weight","22-Mar-2019 12:02 PM","22-Mar-2019 12:02 PM","2.1kg"
"Health","Medication","22-Mar-2019 12:10 AM","22-Mar-2019 12:10 AM","Pediatric MVI 0.5 ml BID"
"Feeding","Right Breast","21-Mar-2019 11:35 PM","21-Mar-2019 11:44 PM",""
"Growth","Weight","21-Mar-2019 2:54 PM","21-Mar-2019 2:54 PM","2.098kg"
"Feeding","Right Breast","21-Mar-2019 2:10 PM","21-Mar-2019 2:15 PM",""
"Growth","Weight","21-Mar-2019 12:02 PM","21-Mar-2019 12:02 PM","2.08kg"
"Leisure","Bath time","21-Mar-2019 11:15 AM","21-Mar-2019 11:30 AM",""
"Pumping","Pump right","20-Mar-2019 3:25 PM","20-Mar-2019 3:35 PM","19ml"
"Pumping","Pump left","20-Mar-2019 3:15 PM","20-Mar-2019 3:25 PM","24ml"
"Feeding","Left Breast","20-Mar-2019 2:30 PM","20-Mar-2019 2:33 PM",""
"Feeding","Left Breast","20-Mar-2019 12:21 PM","20-Mar-2019 12:26 PM",""
"Pumping","Pump right","20-Mar-2019 8:29 AM","20-Mar-2019 8:50 AM","39ml"
"Pumping","Pump left","20-Mar-2019 8:17 AM","20-Mar-2019 8:29 AM","50ml"
"Growth","Weight","20-Mar-2019 4:45 AM","20-Mar-2019 4:45 AM","2.013kg"
"Pumping","Pump both","19-Mar-2019 9:19 PM","19-Mar-2019 9:34 PM","60ml"
"Feeding","Left Breast","19-Mar-2019 9:19 PM","19-Mar-2019 9:47 PM",""
"Growth","Weight","19-Mar-2019 12:01 PM","19-Mar-2019 12:01 PM","2.03kg"
"Growth","Weight","18-Mar-2019 12:01 PM","18-Mar-2019 12:01 PM","1.99kg"
"Growth","Head","17-Mar-2019 3:02 PM","17-Mar-2019 3:02 PM","31.4cm"
"Growth","Height","17-Mar-2019 3:00 PM","17-Mar-2019 3:00 PM","46cm"
"Growth","Weight","17-Mar-2019 12:01 PM","17-Mar-2019 12:01 PM","1.98kg"
"Growth","Weight","16-Mar-2019 2:56 PM","16-Mar-2019 2:56 PM","1.899kg"
"Growth","Weight","16-Mar-2019 12:01 PM","16-Mar-2019 12:01 PM","1.91kg"
"Growth","Weight","15-Mar-2019 12:00 PM","15-Mar-2019 12:00 PM","1.89kg"
"Growth","Weight","14-Mar-2019 1:54 PM","14-Mar-2019 1:54 PM","1.871kg"
"Growth","Weight","14-Mar-2019 12:00 PM","14-Mar-2019 12:00 PM","1.88kg"
"Growth","Weight","13-Mar-2019 12:00 PM","13-Mar-2019 12:00 PM","1.87kg"
"Growth","Weight","13-Mar-2019 11:59 AM","13-Mar-2019 11:59 AM","1.86kg"
"Growth","Weight","12-Mar-2019 2:55 PM","12-Mar-2019 2:55 PM","1.871kg"
"Growth","Weight","11-Mar-2019 11:58 AM","11-Mar-2019 11:58 AM","1.89kg"
"Growth","Weight","10-Mar-2019 2:55 PM","10-Mar-2019 2:55 PM","1.984kg"
"Growth","Weight","10-Mar-2019 11:58 AM","10-Mar-2019 11:58 AM","1.97kg"
"Growth","Weight","09-Mar-2019 11:57 AM","09-Mar-2019 11:57 AM","1.99kg"
"Growth","Weight","08-Mar-2019 11:57 AM","08-Mar-2019 11:57 AM","2.1kg"
"Growth","Head","07-Mar-2019 2:59 PM","07-Mar-2019 2:59 PM","31cm"
"Growth","Height","07-Mar-2019 1:51 PM","07-Mar-2019 1:51 PM","41.9cm"
"Growth","Weight","07-Mar-2019 4:45 AM","07-Mar-2019 4:45 AM","2.126kg"
